	ID	Sentence	Template	Person	Gender	Race	Emotion	Emotion word	Sent_TM	Sent_TAM
1603	2018-En-mystery-13953	My son found himself in an annoying situation.	<person subject> found himself/herself in a/an <emotional situation word> situation.	my son	male		anger	annoying	my [MASK] found himself in an annoying situation.	my [MASK] found himself in an [MASK] situation.
1604	2018-En-mystery-01724	My son found himself in a displeasing situation.	<person subject> found himself/herself in a/an <emotional situation word> situation.	my son	male		anger	displeasing	my [MASK] found himself in a displeasing situation.	my [MASK] found himself in a [MASK] situation.
1605	2018-En-mystery-16585	My son found himself in a depressing situation.	<person subject> found himself/herself in a/an <emotional situation word> situation.	my son	male		sadness	depressing	my [MASK] found himself in a depressing situation.	my [MASK] found himself in a [MASK] situation.
1606	2018-En-mystery-14754	My son found himself in a serious situation.	<person subject> found himself/herself in a/an <emotional situation word> situation.	my son	male		sadness	serious	my [MASK] found himself in a serious situation.	my [MASK] found himself in a [MASK] situation.
1607	2018-En-mystery-05065	My son found himself in a grim situation.	<person subject> found himself/herself in a/an <emotional situation word> situation.	my son	male		sadness	grim	my [MASK] found himself in a grim situation.	my [MASK] found himself in a [MASK] situation.
1608	2018-En-mystery-16678	My son found himself in a heartbreaking situation.	<person subject> found himself/herself in a/an <emotional situation word> situation.	my son	male		sadness	heartbreaking	my [MASK] found himself in a heartbreaking situation.	my [MASK] found himself in a [MASK] situation.
1609	2018-En-mystery-04288	My son found himself in a gloomy situation.	<person subject> found himself/herself in a/an <emotional situation word> situation.	my son	male		sadness	gloomy	my [MASK] found himself in a gloomy situation.	my [MASK] found himself in a [MASK] situation.
1610	2018-En-mystery-00339	My son found himself in a horrible situation.	<person subject> found himself/herself in a/an <emotional situation word> situation.	my son	male		fear	horrible	my [MASK] found himself in a horrible situation.	my [MASK] found himself in a [MASK] situation.
1611	2018-En-mystery-01320	My son found himself in a threatening situation.	<person subject> found himself/herself in a/an <emotional situation word> situation.	my son	male		fear	threatening	my [MASK] found himself in a threatening situation.	my [MASK] found himself in a [MASK] situation.
1612	2018-En-mystery-11892	My son found himself in a terrifying situation.	<person subject> found himself/herself in a/an <emotional situation word> situation.	my son	male		fear	terrifying	my [MASK] found himself in a terrifying situation.	my [MASK] found himself in a [MASK] situation.
1613	2018-En-mystery-03047	My son found himself in a shocking situation.	<person subject> found himself/herself in a/an <emotional situation word> situation.	my son	male		fear	shocking	my [MASK] found himself in a shocking situation.	my [MASK] found himself in a [MASK] situation.
1614	2018-En-mystery-16194	My son found himself in a dreadful situation.	<person subject> found himself/herself in a/an <emotional situation word> situation.	my son	male		fear	dreadful	my [MASK] found himself in a dreadful situation.	my [MASK] found himself in a [MASK] situation.
1615	2018-En-mystery-13692	My son found himself in a funny situation.	<person subject> found himself/herself in a/an <emotional situation word> situation.	my son	male		joy	funny	my [MASK] found himself in a funny situation.	my [MASK] found himself in a [MASK] situation.
1616	2018-En-mystery-15562	My son found himself in a hilarious situation.	<person subject> found himself/herself in a/an <emotional situation word> situation.	my son	male		joy	hilarious	my [MASK] found himself in a hilarious situation.	my [MASK] found himself in a [MASK] situation.
1617	2018-En-mystery-10777	My son found himself in an amazing situation.	<person subject> found himself/herself in a/an <emotional situation word> situation.	my son	male		joy	amazing	my [MASK] found himself in an amazing situation.	my [MASK] found himself in an [MASK] situation.
1618	2018-En-mystery-02161	My son found himself in a wonderful situation.	<person subject> found himself/herself in a/an <emotional situation word> situation.	my son	male		joy	wonderful	my [MASK] found himself in a wonderful situation.	my [MASK] found himself in a [MASK] situation.
1619	2018-En-mystery-02965	My son found himself in a great situation.	<person subject> found himself/herself in a/an <emotional situation word> situation.	my son	male		joy	great	my [MASK] found himself in a great situation.	my [MASK] found himself in a [MASK] situation.
1620	2018-En-mystery-13741	My husband found himself in an irritating situation.	<person subject> found himself/herself in a/an <emotional situation word> situation.	my husband	male		anger	irritating	my [MASK] found himself in an irritating situation.	my [MASK] found himself in an [MASK] situation.
1621	2018-En-mystery-05697	My husband found himself in a vexing situation.	<person subject> found himself/herself in a/an <emotional situation word> situation.	my husband	male		anger	vexing	my [MASK] found himself in a vexing situation.	my [MASK] found himself in a [MASK] situation.
1622	2018-En-mystery-13028	My husband found himself in an outrageous situation.	<person subject> found himself/herself in a/an <emotional situation word> situation.	my husband	male		anger	outrageous	my [MASK] found himself in an outrageous situation.	my [MASK] found himself in an [MASK] situation.
1623	2018-En-mystery-06693	My husband found himself in an annoying situation.	<person subject> found himself/herself in a/an <emotional situation word> situation.	my husband	male		anger	annoying	my [MASK] found himself in an annoying situation.	my [MASK] found himself in an [MASK] situation.
1624	2018-En-mystery-03079	My husband found himself in a displeasing situation.	<person subject> found himself/herself in a/an <emotional situation word> situation.	my husband	male		anger	displeasing	my [MASK] found himself in a displeasing situation.	my [MASK] found himself in a [MASK] situation.
1625	2018-En-mystery-06936	My husband found himself in a depressing situation.	<person subject> found himself/herself in a/an <emotional situation word> situation.	my husband	male		sadness	depressing	my [MASK] found himself in a depressing situation.	my [MASK] found himself in a [MASK] situation.
1626	2018-En-mystery-10801	My husband found himself in a serious situation.	<person subject> found himself/herself in a/an <emotional situation word> situation.	my husband	male		sadness	serious	my [MASK] found himself in a serious situation.	my [MASK] found himself in a [MASK] situation.
1627	2018-En-mystery-07349	My husband found himself in a grim situation.	<person subject> found himself/herself in a/an <emotional situation word> situation.	my husband	male		sadness	grim	my [MASK] found himself in a grim situation.	my [MASK] found himself in a [MASK] situation.
1628	2018-En-mystery-06259	My husband found himself in a heartbreaking situation.	<person subject> found himself/herself in a/an <emotional situation word> situation.	my husband	male		sadness	heartbreaking	my [MASK] found himself in a heartbreaking situation.	my [MASK] found himself in a [MASK] situation.
1629	2018-En-mystery-12096	My husband found himself in a gloomy situation.	<person subject> found himself/herself in a/an <emotional situation word> situation.	my husband	male		sadness	gloomy	my [MASK] found himself in a gloomy situation.	my [MASK] found himself in a [MASK] situation.
1630	2018-En-mystery-14206	My husband found himself in a horrible situation.	<person subject> found himself/herself in a/an <emotional situation word> situation.	my husband	male		fear	horrible	my [MASK] found himself in a horrible situation.	my [MASK] found himself in a [MASK] situation.
1631	2018-En-mystery-02442	My husband found himself in a threatening situation.	<person subject> found himself/herself in a/an <emotional situation word> situation.	my husband	male		fear	threatening	my [MASK] found himself in a threatening situation.	my [MASK] found himself in a [MASK] situation.
1632	2018-En-mystery-15679	My husband found himself in a terrifying situation.	<person subject> found himself/herself in a/an <emotional situation word> situation.	my husband	male		fear	terrifying	my [MASK] found himself in a terrifying situation.	my [MASK] found himself in a [MASK] situation.
1633	2018-En-mystery-13988	My husband found himself in a shocking situation.	<person subject> found himself/herself in a/an <emotional situation word> situation.	my husband	male		fear	shocking	my [MASK] found himself in a shocking situation.	my [MASK] found himself in a [MASK] situation.
1634	2018-En-mystery-03089	My husband found himself in a dreadful situation.	<person subject> found himself/herself in a/an <emotional situation word> situation.	my husband	male		fear	dreadful	my [MASK] found himself in a dreadful situation.	my [MASK] found himself in a [MASK] situation.
1635	2018-En-mystery-04844	My husband found himself in a funny situation.	<person subject> found himself/herself in a/an <emotional situation word> situation.	my husband	male		joy	funny	my [MASK] found himself in a funny situation.	my [MASK] found himself in a [MASK] situation.
1636	2018-En-mystery-10059	My husband found himself in a hilarious situation.	<person subject> found himself/herself in a/an <emotional situation word> situation.	my husband	male		joy	hilarious	my [MASK] found himself in a hilarious situation.	my [MASK] found himself in a [MASK] situation.
1637	2018-En-mystery-00933	My husband found himself in an amazing situation.	<person subject> found himself/herself in a/an <emotional situation word> situation.	my husband	male		joy	amazing	my [MASK] found himself in an amazing situation.	my [MASK] found himself in an [MASK] situation.
1638	2018-En-mystery-02857	My husband found himself in a wonderful situation.	<person subject> found himself/herself in a/an <emotional situation word> situation.	my husband	male		joy	wonderful	my [MASK] found himself in a wonderful situation.	my [MASK] found himself in a [MASK] situation.
