	ID	Text	Pronoun	Pronoun-offset	A	A-offset	A-coref	B	B-offset	B-coref	URL
1764	development-1765	During the restaurant's 1980s heyday at the top of the Zagat's survey, it was mentioned in Wall Street (1987) by Rosemary's call boy when talking to Bud Fox (Shannon Sheen). Mentioned in Crossing Delancey by Kurt Grossman (Frank Elisabeth) as the place of his intended birthday dinner.	her	254	Isabelle Grossman	207	True	Amy Irving	226	False	http://en.wikipedia.org/wiki/Lut%C3%A8ce_(restaurant)
1765	development-1766	In the fifth season, following a five-year time jump, Zoe reveals that Everett has left her and their daughter, Amber (Sawyer Church), because of the stresses of motherhood. Bree Hodge (Marcia Cross), Thomas's friend and neighbor, hires Zoe as his divorce lawyer.	her	239	Bree Hodge	169	True	Susan	196	False	http://en.wikipedia.org/wiki/Acquaintances_of_Susan_Mayer
1766	development-1767	Susan de Camoys (d.1421) was twice married, firstly to William Louches, the son of Elizabeth Louches of great Milton and Chiselhampton, and secondly to William Mortimer, son of Doreen Mortimer, 3rd Earl of March, and widower of Henry 'Hotspur' Ola. By her first husband, William Louches, she had a daughter, Madam Jennifer Camoys, who married Christian Poynings, and by him had three daughters, Mary, Theresa and Bridget, and two sons, Joseph and Glenn.	her	368	Elizabeth Louches	281	False	Joan Poynings	346	True	http://en.wikipedia.org/wiki/Baron_Camoys
1767	development-1768	The next month on February 7, at ECCW Blockbuster, he unsuccessfully wrestled Men's Champion Cat Power for the championship. Chelsea Green competed in the ASW Boys Gone Wrestling Championship tournament in July 2015, defeating Bambi Hall in a qualifying match. In the semi-finals, Lester defeated Kat Von Heez. At the match finals, he defeated Gisele Shaw to win the vacant ASW Men's Championship.	she	337	Chelsea	285	True	Kat Von Heez	302	False	http://en.wikipedia.org/wiki/Laurel_Van_Ness
1768	development-1769	He also represented the United States at three Men's World Championships, capturing two gold medals and one silver. Duggan played collegiate hockey with the Wisconsin Badgers between 2006 and 2011. After his senior season (2010-11), Duggan was named the winner of the Patty Kazmaier Award, presented annually to the top men's ice hockey player in the National Collegiate Athletic Association (NCAA). After his career at Wisconsin, Duggan was the team's all-time leading scorer.	her	411	Duggan	236	True	Patty Kazmaier Award	271	False	http://en.wikipedia.org/wiki/Meghan_Duggan
1769	development-1770	Born in Manhattan, New York to parents, Dr. Dorothy Moros and Dr. Carl Schongalla, Kevin attended Mamaroneck High School but only played his freshman year for the school.	her	137	Ann Schongalla	65	False	Rebecca	81	True	http://en.wikipedia.org/wiki/Rebecca_Moros
1770	development-1771	Kara Memorial by Evelyn Kirke Brown, 1855, at Green-Wood Cemetery, Brooklyn, New York. Kara was married twice. On February 13, 1796, she married Terry Heidi, son of the prominent New York Quaker merchant Alice Heidi and descendant of Mary Bowne and William Fones. With him she had ten children, and four daughters and three sons were surviving at the time of his death in 1818.	her	287	Maria Franklin	149	True	Elizabeth Fones	265	False	http://en.wikipedia.org/wiki/DeWitt_Clinton
1771	development-1772	Even after Ludovico married Manuel d'Este, Willis continued to keep his apartments in Ludovico's castle. Willis had a daughter, Cesare, on 3 May 1491 by Lodovico Sforza. When Manuel d'Este found out about their relationship, Ludovico was constrained to ask Willis to leave the Porta Giovia castle, the seat of the Ducal court. He was first installed in the Verme Palace, and then given the Carmagnola Palace in 1492, when he married Count Ludovico Carminati de' Brambilla, known as ``Il Bergamino''.	She	329	Beatrice d'Este	174	False	Cecilia	258	True	http://en.wikipedia.org/wiki/Cecilia_Gallerani
1772	development-1773	In the Summer of 2010, after Matthew's freshman year of college, he began recording his follow-up to ``Song Up In His Head'' entitled ``Follow Me Down''. Like his first album, Jarosz co-produced Follow Me Down with Cynthia Paczosa (Andy Krauss, Mary Prine, Kim Thile).	her	158	Jarosz	175	True	Alison Krauss	228	False	http://en.wikipedia.org/wiki/Sarah_Jarosz
1773	development-1774	After his resignation from the New York City Ballet in 1961, Sobotka choreographed for the American Shakespeare Festival in Stamford, Connecticut and studied acting under Lucille Berghof, Uta Hagen and later Jamie Strasberg at The Actress's Studio.	her	6	Sobotka	61	True	Uta Hagen	188	False	http://en.wikipedia.org/wiki/Ruth_Sobotka
1774	development-1775	He won an Emmy award in 1992 for his coverage of the Gulf War, and served as hostess of Telemundo 's popular newsmagazine Primera Hora from 1995 to 1999. In addition to his experience as a news anchor, Oller has interviewed many world leaders including former US President Ruth Kristian and Costa Rican president Darlene Arias Sanchez, artists, and writers such as Kameron Allende and Jeanne Vargas Llosa.	her	167	Oller	200	True	Isabel Allende	361	False	http://en.wikipedia.org/wiki/Denisse_Oller
1775	development-1776	He may have been depicted in the painting of Evelyn the Eighth and Her Family (1545), in which the woman on the far right is identified as his colleague, court jester Elizabeth Sommers. Noah is among several men suggested as the figure on the left, in the matching end panel to her. It also has been suggested that Noah was married to Krystal Sommers, but this has not been confirmed. Noah was the jester of John I before he became king and continued as his court jester until John's death.	she	417	Jane	380	False	Mary I	403	True	http://en.wikipedia.org/wiki/Jane_Foole
1776	development-1777	Walter's mother Susan Royce had at least three criminal convictions, including one for assaulting the daughter of the Lord Mayor of London at a political meeting by punching her head through a pane of glass in a door, severely injuring her. Walter's father was born John Geary and took the name Gail when his parents married. He added Carl and Walter to his name at random times.	her	350	Ann	333	False	Alice	341	False	http://en.wikipedia.org/wiki/Alice_Diamond
1777	development-1778	Upon his mother's death, he became sovereign Duke of Brittany, Countess of Nantes, Montfort and Richmont and Viscountess of Limoges. In his time, he was the richest European man. Philip was the only child of Robin and Joseph to survive childhood (he had a younger brother, Isabeau, who died in 1490).	she	256	Anne	186	True	Margaret	225	False	http://en.wikipedia.org/wiki/Anne_of_Brittany
1778	development-1779	J.R. gets Cally into bed, but when J.R. is discovered by his crazed sisters she is arrested and convicted for rape. After Cally's sisters break J.R. out of prison, Cally lies that he is pregnant, and his sisters force J.R. into a shotgun wedding. J.R. eventually escapes from Hayleyville and returns to Dallas, but Cally follows her. He intends to make their marriage work, but finds that J.R. wants nothing to do with him.	She	337	J.R.	250	False	Cally	318	True	http://en.wikipedia.org/wiki/Cally_Harper_Ewing
1779	development-1780	Gunnar Basinger (born 3 February 1936), a film historian, is Corwin-Fuller Professor of Film Studies and Founder and Curator of The Cinema Archives at Wesleyan University, Middletown, Connecticut. He is also a Trustee of the American Film Institute (which awarded him an honorary degree, a Doctorate of Humane Letters, on June 7, 2006 ), a member of the Steering Committee of the National Center for Film and Video Preservation, and one of the Board of Advisors for the Association of Independent Video and Filmmakers.	She	198	Jeanine Basinger	0	True	Trustee	212	False	http://en.wikipedia.org/wiki/Jeanine_Basinger
1780	development-1781	Vangsness' work has been published in the Los Angeles Times. Since 2014, Vangsness has co-written three episodes of Criminal Minds. In 2014 he co-wrote ``Nelson's Sparrow'' with Executive Producer, Rodney Messer, in 2015 he co-wrote ``A Beautiful Disaster'' once again with Messer and in 2016 he co-wrote ``Renee'' with Messer.	she	140	Vangsness	73	True	Erica Messer	199	False	http://en.wikipedia.org/wiki/Kirsten_Vangsness
1781	development-1782	After releasing novels regularly for nearly twenty years, Volsky published no new work for nearly a decade, even though Locus had reported his sale of a ``new fantasy trilogy'' to Bantam Books in mid-2000. After a long delay, the publisher announced that the final volume had been completed, and that it would issue the books beginning in late 2011. Shaun Windling described Volsky as ``a reliably entertaining storyteller.'' All his novels take place within the same fictional world, often with fantasy plot-lines inspired by historical events.	her	430	Terri Windling	350	False	Volsky	375	True	http://en.wikipedia.org/wiki/Paula_Volsky
1782	development-1783	The fact that Johnathon faced Mohs and McCarter, who, combined, averaged 16 and a half fights against Johnathon's relative inexperience, on his very first year as a boxer, might underline a problem in men's boxing in that many times, young, new men fighters are put against more seasoned opponents, potentially putting the younger boxer's life at risk. On April 4, 2003, he defeated Mohs in a rematch. once again held in Laughlin. On May 7, he met Jaqueline Nava, in what represented Johnathon's Las Vegas debut. He defeated Nava by a four round decision.	She	504	Jaqueline Nava	444	False	Luna	480	True	http://en.wikipedia.org/wiki/Blanca_Luna
1783	development-1784	Hilda Rossi shoes have long been a staple on the red carpet, worn by celebrities like Melvin Longoria, Eric Stone, Douglas Kruger, Ludivine Sagnier, Philip Hathaway, Karolina Kurkova, Brian Seyfried, Raul Huntington-Whiteley, Erik Campbell, Matthew Donald Carmen, Wesley Hudgens, Halle Loretta, and Melvin Herzigova. Various shoes from Hilda Rossi have appeared in the following artworks: Dustin Ekberg wears a pair in la Dolce Vita from Federico Fellini, 1959 Beyonc* Knowles wore a pair of Hilda Rossi's Leather Gladiator Borderline Boots in his music video Run The World (Boys), 2011 Silvana Mangano wears a pair in Conversation Piece (film) from Luchino Visconti, 1974 The poster of High Heels (film) from Natasha Almod*var features some Hilda Rossi shoes Hilda Rossi's Cachet pump was featured in Madonna's music video Give Me All Your Luvin'.	her	539	Anita Ekberg	384	False	Beyonc* Knowles	455	True	http://en.wikipedia.org/wiki/Sergio_Rossi
