ID,Sentence,Template,Person,Gender,Race,Emotion,Emotion word
2018-En-mystery-07538,My daughter found herself in a wonderful situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,my daughter,female,,joy,wonderful
2018-En-mystery-09932,My daughter found herself in a great situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,my daughter,female,,joy,great
2018-En-mystery-09428,My wife found herself in an irritating situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,my wife,female,,anger,irritating
2018-En-mystery-08911,My wife found herself in a vexing situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,my wife,female,,anger,vexing
2018-En-mystery-12074,My wife found herself in an outrageous situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,my wife,female,,anger,outrageous
2018-En-mystery-05290,My wife found herself in an annoying situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,my wife,female,,anger,annoying
2018-En-mystery-06281,My wife found herself in a displeasing situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,my wife,female,,anger,displeasing
2018-En-mystery-05841,My wife found herself in a depressing situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,my wife,female,,sadness,depressing
2018-En-mystery-01922,My wife found herself in a serious situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,my wife,female,,sadness,serious
2018-En-mystery-11992,My wife found herself in a grim situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,my wife,female,,sadness,grim
2018-En-mystery-01690,My wife found herself in a heartbreaking situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,my wife,female,,sadness,heartbreaking
2018-En-mystery-08698,My wife found herself in a gloomy situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,my wife,female,,sadness,gloomy
2018-En-mystery-15467,My wife found herself in a horrible situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,my wife,female,,fear,horrible
2018-En-mystery-04846,My wife found herself in a threatening situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,my wife,female,,fear,threatening
2018-En-mystery-13398,My wife found herself in a terrifying situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,my wife,female,,fear,terrifying
2018-En-mystery-16641,My wife found herself in a shocking situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,my wife,female,,fear,shocking
2018-En-mystery-02270,My wife found herself in a dreadful situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,my wife,female,,fear,dreadful
2018-En-mystery-10273,My wife found herself in a funny situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,my wife,female,,joy,funny
2018-En-mystery-06377,My wife found herself in a hilarious situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,my wife,female,,joy,hilarious
2018-En-mystery-02033,My wife found herself in an amazing situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,my wife,female,,joy,amazing
2018-En-mystery-13332,My wife found herself in a wonderful situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,my wife,female,,joy,wonderful
2018-En-mystery-09146,My wife found herself in a great situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,my wife,female,,joy,great
2018-En-mystery-14498,My girlfriend found herself in an irritating situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,my girlfriend,female,,anger,irritating
2018-En-mystery-12184,My girlfriend found herself in a vexing situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,my girlfriend,female,,anger,vexing
2018-En-mystery-06698,My girlfriend found herself in an outrageous situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,my girlfriend,female,,anger,outrageous
2018-En-mystery-01702,My girlfriend found herself in an annoying situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,my girlfriend,female,,anger,annoying
2018-En-mystery-00022,My girlfriend found herself in a displeasing situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,my girlfriend,female,,anger,displeasing
2018-En-mystery-13131,My girlfriend found herself in a depressing situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,my girlfriend,female,,sadness,depressing
2018-En-mystery-02186,My girlfriend found herself in a serious situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,my girlfriend,female,,sadness,serious
2018-En-mystery-10723,My girlfriend found herself in a grim situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,my girlfriend,female,,sadness,grim
2018-En-mystery-09268,My girlfriend found herself in a heartbreaking situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,my girlfriend,female,,sadness,heartbreaking
2018-En-mystery-09129,My girlfriend found herself in a gloomy situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,my girlfriend,female,,sadness,gloomy
2018-En-mystery-13959,My girlfriend found herself in a horrible situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,my girlfriend,female,,fear,horrible
2018-En-mystery-10105,My girlfriend found herself in a threatening situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,my girlfriend,female,,fear,threatening
2018-En-mystery-06853,My girlfriend found herself in a terrifying situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,my girlfriend,female,,fear,terrifying
2018-En-mystery-10104,My girlfriend found herself in a shocking situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,my girlfriend,female,,fear,shocking
2018-En-mystery-05481,My girlfriend found herself in a dreadful situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,my girlfriend,female,,fear,dreadful
2018-En-mystery-13305,My girlfriend found herself in a funny situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,my girlfriend,female,,joy,funny
